solution_group,solution_priority_action_area,solution_name,sector,state,food_type,annual_tons_diversion_potential,annual_100_year_mtco2e_reduction_potential,annual_100_year_mtch4_reduction_potential,annual_gallons_water_savings_potential,annual_meal_equivalents_diverted,jobs_created,annual_us_dollars_cost,annual_us_dollars_gross_financial_benefit,annual_us_dollars_net_financial_benefit
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,New Mexico,Breads & Bakery,236.729385323014,461.7809541632446,5.638602682830232,3937622.051264826,394548.97553835664,0.0,138719.75049381368,854165.9265132037,715446.17601939
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,New Mexico,Dairy & Eggs,420.8591920448516,1220.0483808339752,17.07370611810995,92610244.12767608,701431.9867414194,0.0,246616.9632208064,1518542.2849557889,1271925.3217349823
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,New Mexico,Fresh Meat & Seafood,547.2452806048282,5787.351595948235,83.62997521343365,664643522.0631795,912075.4676747136,0.0,320677.2521325799,1974568.0135991063,1653890.761466527
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,New Mexico,Produce,1813.5161479056455,2717.596055100291,14.923689027224686,62727964.47579224,3022526.913176077,0.0,1062692.353172416,6543520.9854021,5480828.632229684
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,New York,Breads & Bakery,1218.6406102225233,2266.5964641979854,23.693851550122787,20270175.300930563,2031067.6837042056,0.0,714104.5086609401,4397093.687786223,3682989.179125284
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,New York,Dairy & Eggs,2412.719969924991,6963.75396543492,94.7702301694564,530920055.0921079,4021199.949874985,0.0,1413816.505216511,8705565.579515485,7291749.074298973
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,New York,Fresh Meat & Seafood,2782.317166728453,29244.96164709204,416.3378101246687,3379196032.805277,4637195.277880756,0.0,1630394.7337867897,10039144.558794072,8408749.825007282
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,New York,Produce,9963.478197700577,14862.514514473249,70.52385206047231,344628145.2538846,16605796.996167626,0.0,5838443.789940474,35950178.193639144,30111734.403698675
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,North Carolina,Breads & Bakery,1064.276197838918,2076.051849079454,25.349749530327884,17702565.397737313,1773793.6630648635,0.0,623649.3556525395,3840116.6942271134,3216467.3385745743
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,North Carolina,Dairy & Eggs,2149.7629572203336,6232.048306679276,87.21306709933356,473056252.65657145,3582938.262033889,0.0,1259727.7716052784,7756765.243285396,6497037.471680118
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,North Carolina,Fresh Meat & Seafood,2799.432587492637,29605.19026325628,427.8090395680283,3399983153.2089987,4665720.979154395,0.0,1640424.1050655793,10100900.344687548,8460476.239621969
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,North Carolina,Produce,8238.15254853999,12345.062873072082,67.7929595141636,284950614.31229126,13730254.247566652,0.0,4827429.702079932,29724865.777770784,24897436.075690847
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,North Dakota,Breads & Bakery,82.51404445194166,160.95768646082703,1.96538301226544,1372491.718886853,137523.40741990277,0.0,48351.951081148814,297726.8121297004,249374.86104855157
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,North Dakota,Dairy & Eggs,169.46197887032534,491.2612504175216,6.874850496593037,37290180.493117005,282436.63145054225,0.0,99302.09295733816,611451.9665272009,512149.8735698628
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,North Dakota,Fresh Meat & Seafood,157.00960650451472,1660.443367878522,23.994194131251664,190692220.7708736,261682.67750752447,0.0,92005.1957627448,566521.3713473214,474516.17558457656
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,North Dakota,Produce,529.0753391493697,792.8316801499927,4.353838173736203,18300261.134981696,881792.2319156162,0.0,310029.9480737739,1909007.310787264,1598977.3627134897
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Ohio,Breads & Bakery,1215.1367875555875,2370.331103722628,28.94306315613346,20211894.70607234,2025227.979259313,0.0,712051.3228873673,4384451.210256206,3672399.88736884
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Ohio,Dairy & Eggs,2311.988460456178,6702.3313996805455,93.79434325883372,508754043.6099068,3853314.100760297,0.0,1354789.402006183,8342106.590268755,6987317.188262572
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Ohio,Fresh Meat & Seafood,2411.3840563180283,25501.412001858287,368.5074974736412,2928688193.467576,4018973.4271967136,0.0,1413033.6805494917,8700745.341916861,7287711.66136737
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Ohio,Produce,7612.692027553221,11407.795760001383,62.64595361361391,263316472.5999178,12687820.045922035,0.0,4460919.5314197615,27468081.87797261,23007162.346552853
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Oklahoma,Breads & Bakery,374.4813512536277,724.6819950152609,8.639588916884865,6228909.9617764335,624135.585422713,0.0,219440.26737368145,1351201.963875394,1131761.6965017128
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Oklahoma,Dairy & Eggs,703.7575110459138,2038.6302854601288,28.39543298019325,154862139.49130505,1172929.185076523,0.0,412390.99323148426,2539294.7548228176,2126903.7615913334
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Oklahoma,Fresh Meat & Seafood,821.0957053159182,8674.395746972565,125.03307312799964,997241933.1400398,1368492.842193197,0.0,481149.3563316956,2962673.9110997925,2481524.5547680967
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Oklahoma,Produce,2347.334545001688,3514.7974655377825,18.85479013427568,81192283.90754129,3912224.24166948,0.0,1375501.6596855414,8469642.177003091,7094140.51731755
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Oregon,Breads & Bakery,369.99167382661307,710.7630594243553,8.283737082153651,6154231.2191456575,616652.7897110218,0.0,216809.38599145092,1335002.3295378203,1118192.9435463694
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Oregon,Dairy & Eggs,677.9534564165365,1962.542206910417,27.21809051352152,149183946.3001347,1129922.4273608942,0.0,397270.2171815159,2446188.6784469387,2048918.4612654229
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Oregon,Fresh Meat & Seafood,657.8290019582231,6942.975962244422,99.84525423595365,798950306.6953671,1096381.669930372,0.0,385477.5987979884,2373575.710418052,1988098.1116200637
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Oregon,Produce,2661.0198351778445,3981.666963437456,20.897248338718107,92042388.41941592,4435033.058629742,0.0,1559316.3776067717,9601480.060801424,8042163.683194653
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Pennsylvania,Breads & Bakery,1094.7975424680324,2006.1704004878463,19.83498708656892,18210240.097613998,1824662.5707800544,0.0,641534.3905243587,3950243.675623968,3308709.285099609
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Pennsylvania,Dairy & Eggs,2170.5753751611364,6256.524144209813,84.41134268506615,477636034.0723461,3617625.62526856,0.0,1271923.525926111,7831860.518124761,6559936.99219865
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Pennsylvania,Fresh Meat & Seafood,2444.8632203949155,25650.28060344092,363.4853282425571,2969349502.6033998,4074772.033991527,0.0,1432651.9517715045,8821544.714430764,7388892.762659261
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Pennsylvania,Produce,7862.889783005559,11712.817233921356,52.91451976349324,271970597.8659442,13104816.305009266,0.0,4607531.5380496215,28370844.318325616,23763312.780275997
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Rhode Island,Breads & Bakery,88.58537445376011,172.80084888637109,2.109994622648703,1473478.771521006,147642.29075626686,0.0,51909.65635659939,319633.3583284096,267723.70197181025
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Rhode Island,Dairy & Eggs,168.92649933406136,489.70892376400536,6.853126793256512,37172347.99351583,281544.165556769,0.0,98988.3102490203,609519.8516205632,510531.5413715429
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Rhode Island,Fresh Meat & Seafood,192.46080624156613,2035.3548831496028,29.411843328736463,233748618.12994707,320768.01040261023,0.0,112779.049315061,694436.2342532715,581657.1849382104
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Rhode Island,Produce,778.5225673757501,1166.6341434843214,6.406575816603517,26928426.30949071,1297537.612292917,0.0,456202.1573823953,2809061.702105885,2352859.54472349
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,South Carolina,Breads & Bakery,528.591183479097,1031.1070623369976,12.590391603555132,8792285.323308863,880985.305798495,0.0,309746.24035540695,1907260.3824280703,1597514.1420726636
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,South Carolina,Dairy & Eggs,1057.3949561358916,3065.331656099652,42.89712823929949,232680209.6238452,1762324.9268931523,0.0,619617.0546738124,3815287.8281917167,3195670.773517905
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,South Carolina,Fresh Meat & Seafood,1491.5505733893442,15773.78169767293,227.93862624867208,1811526680.206701,2485917.622315574,0.0,874025.5169722682,5381806.216080909,4507780.699108641
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,South Carolina,Produce,3937.14000216752,5899.895708469138,32.39929962402067,136182287.91477746,6561900.003612533,0.0,2307103.015600133,14205971.232404836,11898868.216804704
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,South Dakota,Breads & Bakery,89.38012497915312,174.35114504177642,2.1289246022900024,1486698.2000671157,148966.87496525524,0.0,52375.36784584656,322500.9736772304,270125.6058313839
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,South Dakota,Dairy & Eggs,197.0068138812125,571.1122599489718,7.992308370716394,43351433.14728966,328344.6898020209,0.0,115442.93932877536,710839.1190162099,595396.1796874345
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,South Dakota,Fresh Meat & Seafood,169.24948448715904,1789.8852833917597,25.86469119825728,205557868.5897404,282082.4741452651,0.0,99177.57454246563,610685.2452288355,511507.6706863699
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,South Dakota,Produce,568.5724243011049,852.0189793203225,4.678865451252882,19666431.354726706,947620.7071685082,0.0,333174.6277678708,2051520.51964458,1718345.8918767092
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Tennessee,Breads & Bakery,749.6135826610229,1462.248866918691,17.854873202627765,12468646.294105506,1249355.9711017048,0.0,439261.9404288281,2704752.430657739,2265490.4902289105
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Tennessee,Dairy & Eggs,1459.6531257551972,4231.45666369832,59.21621524395476,321197290.8590006,2432755.2095919955,0.0,855334.1070690964,5266713.985876149,4411379.878807053
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Tennessee,Fresh Meat & Seafood,1697.6403811286525,17953.269068327885,259.43325237670524,2061828072.5289664,2829400.635214421,0.0,994790.9499154828,6125418.553570727,5130627.603655243
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Tennessee,Produce,4938.739366291062,7400.815611430331,40.64160695462154,170826748.844599,8231232.27715177,0.0,2894024.718186385,17819937.650998197,14925912.932811812
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Texas,Breads & Bakery,3111.069971129343,6068.6714400768615,74.1018588028121,51747769.735605374,5185116.6185489055,0.0,1823038.7814972424,11225348.981121022,9402310.19962378
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Texas,Dairy & Eggs,4930.910297290412,14294.446308792069,200.04057153093265,1085048907.1771786,8218183.828817354,0.0,2889437.005102574,17791688.838677958,14902251.83357538
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Texas,Fresh Meat & Seafood,7212.152031042755,76271.57519009647,1102.1604332978495,8759344844.910261,12020253.38507126,0.0,4226209.301834573,26022855.224939533,21796645.92310496
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Texas,Produce,19396.319190566992,29065.83466412752,159.61514112080164,670902005.781487,32327198.65094499,0.0,11365942.402724804,69985713.55959938,58619771.156874575
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Utah,Breads & Bakery,305.0935486665072,589.0501852578479,6.973396471769592,5074752.689822014,508489.247777512,0.0,178780.0905685689,1100837.199886877,922057.1093183082
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Utah,Dairy & Eggs,612.4426311856832,1773.7310446703996,24.67237497127441,134768261.35772705,1020737.7186428056,0.0,358881.8890140271,2209812.807096605,1850930.918082578
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Utah,Fresh Meat & Seafood,452.672951570451,4780.797369092858,68.86063810006507,549782986.7842724,754454.919284085,0.0,265259.3331895349,1633332.5520955145,1368073.2189059793
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Utah,Produce,2009.21045717964,3007.833834573561,16.02562652936686,69496862.39513543,3348684.095299399,0.0,1177366.1851451823,7249624.331069564,6072258.145924382
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Vermont,Breads & Bakery,62.860853450467246,122.62079270921274,1.497268184206046,1045591.7095807338,104768.08908411209,0.0,36835.48577874532,226814.25483222076,189978.7690534754
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Vermont,Dairy & Eggs,114.87909390771246,333.02837424741784,4.66049435433504,25279193.452487696,191465.15651285413,0.0,67317.36840396395,414506.241169795,347188.872765831
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Vermont,Fresh Meat & Seafood,138.56856937536298,1465.4215569231444,21.1760364738362,168295105.06716055,230947.61562560496,0.0,81199.03384113738,499982.50231847935,418783.4684773421
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Vermont,Produce,466.4720714175935,699.0192298882516,3.838666747886992,16134867.924183724,777453.4523626559,0.0,273345.40353360283,1683122.4756118464,1409777.0720782438
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Virginia,Breads & Bakery,909.4083211656148,1721.1809631142876,19.115707477886136,15126581.15569114,1515680.5352760248,0.0,532899.1803740722,3281323.1030331585,2748423.922659087
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Virginia,Dairy & Eggs,1720.7705479804447,4974.466780095457,68.39042773704487,378656290.627485,2867950.913300741,0.0,1008344.8691730468,6208876.71983263,5200531.850659583
Prevention,Enhance Product Distribution,Decreased Transit Time,Retail,Virginia,Fresh Meat & Seafood,2116.9733368891625,22300.67326853802,319.2060772071048,2571118773.630666,3528288.894815272,0.0,1240513.5623303277,7638453.879480794,6397940.317150466
